0.65	0.5775	
0.65	0.5775	
0.65	0.5775	
0.65	0.5775	
0.65	0.5775	
0.65	0.5775	
0.65	0.5775	
0.65	0.5775	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.7	0.51	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.75	0.4375	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.8	0.36	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.85	0.2775	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.9	0.19	
0.95	0.0975003	
0.95	0.0975003	
0.95	0.0975003	
0.95	0.0975003	
0.95	0.0975002	
0.95	0.0975002	
0.95	0.0975002	
0.95	0.0975002	
0.95	0.0975002	
0.95	0.0975002	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975001	
0.95	0.0975	
0.95	0.0975	
0.95	0.0975	
0.95	0.0975	
1	3.2e-07	
1	2.8e-07	
1	2.4e-07	
1	2.2e-07	
1	2e-07	
1	1.8e-07	
1	1.6e-07	
1	1.4e-07	
1	1.2e-07	
1	1e-07	
1	8e-08	
1	6e-08	
1	2e-08	
1	2e-08	
1	0	
